fiscal_year,month,company_name,refinery_name,quantity,unit,note
2011-12,January,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",821.15,quantity in thousand metric tonnes,
2011-12,January,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1162.44,quantity in thousand metric tonnes,
2011-12,January,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",710.84,quantity in thousand metric tonnes,
2011-12,January,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",562.23,quantity in thousand metric tonnes,
2011-12,January,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1332.04,quantity in thousand metric tonnes,
2011-12,December,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",782.97,quantity in thousand metric tonnes,
2011-12,December,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",576.31,quantity in thousand metric tonnes,
2011-12,December,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1247.82,quantity in thousand metric tonnes,
2011-12,December,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",238.24,quantity in thousand metric tonnes,
2011-12,December,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",906.31,quantity in thousand metric tonnes,
2011-12,December,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",629.11,quantity in thousand metric tonnes,
2011-12,December,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",521.49,quantity in thousand metric tonnes,
2011-12,December,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",93.93,quantity in thousand metric tonnes,
2011-12,December,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",52.89,quantity in thousand metric tonnes,
2011-12,December,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",203.73,quantity in thousand metric tonnes,
2011-12,December,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",691.74,quantity in thousand metric tonnes,
2011-12,December,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1116.48,quantity in thousand metric tonnes,
2011-12,December,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1394.17,quantity in thousand metric tonnes,
2011-12,December,Bharat Petroleum Corporation Ltd,BORL-BINA,408.12,quantity in thousand metric tonnes,
2011-12,December,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",856.63,quantity in thousand metric tonnes,
2011-12,December,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",55.41,quantity in thousand metric tonnes,
2011-12,December,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",7.03,quantity in thousand metric tonnes,
2011-12,December,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1171.63,quantity in thousand metric tonnes,
2011-12,December,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2783.08,quantity in thousand metric tonnes,
2011-12,December,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3077,quantity in thousand metric tonnes,
2011-12,December,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1279.45,quantity in thousand metric tonnes,
2011-12,November,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",812.16,quantity in thousand metric tonnes,
2011-12,November,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",53.87,quantity in thousand metric tonnes,
2011-12,November,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",41.18,quantity in thousand metric tonnes,
2011-12,November,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",5.47,quantity in thousand metric tonnes,
2011-12,November,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",205.12,quantity in thousand metric tonnes,
2011-12,November,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2981,quantity in thousand metric tonnes,
2011-12,November,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",619.15,quantity in thousand metric tonnes,
2011-12,November,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",731.98,quantity in thousand metric tonnes,
2011-12,November,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1079.62,quantity in thousand metric tonnes,
2011-12,November,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",875.57,quantity in thousand metric tonnes,
2011-12,November,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",231.48,quantity in thousand metric tonnes,
2011-12,November,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",90.98,quantity in thousand metric tonnes,
2011-12,November,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",562.97,quantity in thousand metric tonnes,
2011-12,November,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1267.71,quantity in thousand metric tonnes,
2011-12,November,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",672.04,quantity in thousand metric tonnes,
2011-12,November,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1209.51,quantity in thousand metric tonnes,
2011-12,November,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",750.44,quantity in thousand metric tonnes,
2011-12,November,Bharat Petroleum Corporation Ltd,BORL-BINA,173.85,quantity in thousand metric tonnes,
2011-12,November,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1149.21,quantity in thousand metric tonnes,
2011-12,November,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2676.81,quantity in thousand metric tonnes,
2011-12,November,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1057.28,quantity in thousand metric tonnes,
2011-12,October,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",182.41,quantity in thousand metric tonnes,
2011-12,October,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1390.27,quantity in thousand metric tonnes,
2011-12,October,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",304.66,quantity in thousand metric tonnes,
2011-12,October,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1305.07,quantity in thousand metric tonnes,
2011-12,October,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",95.44,quantity in thousand metric tonnes,
2011-12,October,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",865.55,quantity in thousand metric tonnes,
2011-12,October,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",265.31,quantity in thousand metric tonnes,
2011-12,October,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",639.61,quantity in thousand metric tonnes,
2011-12,October,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3088,quantity in thousand metric tonnes,
2011-12,October,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2660.92,quantity in thousand metric tonnes,
2011-12,October,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",831.79,quantity in thousand metric tonnes,
2011-12,October,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",61.05,quantity in thousand metric tonnes,
2011-12,October,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",3.98,quantity in thousand metric tonnes,
2011-12,October,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",70.58,quantity in thousand metric tonnes,
2011-12,October,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",674.32,quantity in thousand metric tonnes,
2011-12,October,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",803.62,quantity in thousand metric tonnes,
2011-12,October,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1095.24,quantity in thousand metric tonnes,
2011-12,October,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",804.38,quantity in thousand metric tonnes,
2011-12,October,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",545.36,quantity in thousand metric tonnes,
2011-12,October,Bharat Petroleum Corporation Ltd,BORL-BINA,387.08,quantity in thousand metric tonnes,
2011-12,October,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",247.78,quantity in thousand metric tonnes,
2011-12,September,Bharat Petroleum Corporation Ltd,BORL-BINA,84.41,quantity in thousand metric tonnes,
2011-12,September,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",51.8,quantity in thousand metric tonnes,
2011-12,September,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",754.53,quantity in thousand metric tonnes,
2011-12,September,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",708.54,quantity in thousand metric tonnes,
2011-12,September,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2947,quantity in thousand metric tonnes,
2011-12,September,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2651.93,quantity in thousand metric tonnes,
2011-12,September,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",845.18,quantity in thousand metric tonnes,
2011-12,September,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",6.22,quantity in thousand metric tonnes,
2011-12,September,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",880.53,quantity in thousand metric tonnes,
2011-12,September,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",761.5,quantity in thousand metric tonnes,
2011-12,September,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",779.94,quantity in thousand metric tonnes,
2011-12,September,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",620.8,quantity in thousand metric tonnes,
2011-12,September,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",160.36,quantity in thousand metric tonnes,
2011-12,September,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",91.32,quantity in thousand metric tonnes,
2011-12,September,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",435.02,quantity in thousand metric tonnes,
2011-12,September,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",638.02,quantity in thousand metric tonnes,
2011-12,September,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1279.14,quantity in thousand metric tonnes,
2011-12,September,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",460.73,quantity in thousand metric tonnes,
2011-12,September,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",965.46,quantity in thousand metric tonnes,
2011-12,September,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",57.64,quantity in thousand metric tonnes,
2011-12,September,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",249.61,quantity in thousand metric tonnes,
2011-12,August,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1106.17,quantity in thousand metric tonnes,
2011-12,August,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",97.8,quantity in thousand metric tonnes,
2011-12,August,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",5.01,quantity in thousand metric tonnes,
2011-12,August,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",53.41,quantity in thousand metric tonnes,
2011-12,August,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2740.66,quantity in thousand metric tonnes,
2011-12,August,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1383.05,quantity in thousand metric tonnes,
2011-12,August,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1058.71,quantity in thousand metric tonnes,
2011-12,August,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",683.67,quantity in thousand metric tonnes,
2011-12,August,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",165.34,quantity in thousand metric tonnes,
2011-12,August,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",637.15,quantity in thousand metric tonnes,
2011-12,August,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",736.82,quantity in thousand metric tonnes,
2011-12,August,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3023,quantity in thousand metric tonnes,
2011-12,August,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1264.44,quantity in thousand metric tonnes,
2011-12,August,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",184.85,quantity in thousand metric tonnes,
2011-12,August,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",670.23,quantity in thousand metric tonnes,
2011-12,August,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1062.23,quantity in thousand metric tonnes,
2011-12,August,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",796.59,quantity in thousand metric tonnes,
2011-12,August,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",239.07,quantity in thousand metric tonnes,
2011-12,August,Bharat Petroleum Corporation Ltd,BORL-BINA,81.4,quantity in thousand metric tonnes,
2011-12,August,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",793.97,quantity in thousand metric tonnes,
2011-12,August,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",64.44,quantity in thousand metric tonnes,
2011-12,July,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",901.04,quantity in thousand metric tonnes,
2011-12,July,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1127.53,quantity in thousand metric tonnes,
2011-12,July,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",836.38,quantity in thousand metric tonnes,
2011-12,July,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",598.79,quantity in thousand metric tonnes,
2011-12,July,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",248.94,quantity in thousand metric tonnes,
2011-12,July,Bharat Petroleum Corporation Ltd,BORL-BINA,26.6,quantity in thousand metric tonnes,
2011-12,July,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1056.59,quantity in thousand metric tonnes,
2011-12,July,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",42.67,quantity in thousand metric tonnes,
2011-12,July,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",4.91,quantity in thousand metric tonnes,
2011-12,July,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1117.36,quantity in thousand metric tonnes,
2011-12,July,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2748.51,quantity in thousand metric tonnes,
2011-12,July,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3028,quantity in thousand metric tonnes,
2011-12,July,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",184.72,quantity in thousand metric tonnes,
2011-12,July,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",59.01,quantity in thousand metric tonnes,
2011-12,July,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",67.29,quantity in thousand metric tonnes,
2011-12,July,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",419.04,quantity in thousand metric tonnes,
2011-12,July,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",652.8,quantity in thousand metric tonnes,
2011-12,July,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1299.89,quantity in thousand metric tonnes,
2011-12,July,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",756.3,quantity in thousand metric tonnes,
2011-12,July,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1222.61,quantity in thousand metric tonnes,
2011-12,July,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",796.59,quantity in thousand metric tonnes,
2011-12,June,Bharat Petroleum Corporation Ltd,BORL-BINA,0,quantity in thousand metric tonnes,
2011-12,June,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",53.34,quantity in thousand metric tonnes,
2011-12,June,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",700.38,quantity in thousand metric tonnes,
2011-12,June,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",4.9,quantity in thousand metric tonnes,
2011-12,June,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",751.51,quantity in thousand metric tonnes,
2011-12,June,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1134.6,quantity in thousand metric tonnes,
2011-12,June,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2623,quantity in thousand metric tonnes,
2011-12,June,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2937,quantity in thousand metric tonnes,
2011-12,June,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1213.64,quantity in thousand metric tonnes,
2011-12,June,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1182.22,quantity in thousand metric tonnes,
2011-12,June,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1227.07,quantity in thousand metric tonnes,
2011-12,June,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",257.01,quantity in thousand metric tonnes,
2011-12,June,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",695.74,quantity in thousand metric tonnes,
2011-12,June,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",656.95,quantity in thousand metric tonnes,
2011-12,June,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1087.68,quantity in thousand metric tonnes,
2011-12,June,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",808.35,quantity in thousand metric tonnes,
2011-12,June,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",596.94,quantity in thousand metric tonnes,
2011-12,June,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",174.55,quantity in thousand metric tonnes,
2011-12,June,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",53.72,quantity in thousand metric tonnes,
2011-12,June,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",65.47,quantity in thousand metric tonnes,
2011-12,June,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",551.57,quantity in thousand metric tonnes,
2011-12,May,Bharat Petroleum Corporation Ltd,BORL-BINA,0,quantity in thousand metric tonnes,
2011-12,May,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3063,quantity in thousand metric tonnes,
2011-12,May,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",652,quantity in thousand metric tonnes,
2011-12,May,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",59.7,quantity in thousand metric tonnes,
2011-12,May,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1271.44,quantity in thousand metric tonnes,
2011-12,May,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",749.65,quantity in thousand metric tonnes,
2011-12,May,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1194.4,quantity in thousand metric tonnes,
2011-12,May,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",735.66,quantity in thousand metric tonnes,
2011-12,May,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",80.35,quantity in thousand metric tonnes,
2011-12,May,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",179.67,quantity in thousand metric tonnes,
2011-12,May,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1227.45,quantity in thousand metric tonnes,
2011-12,May,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",552.27,quantity in thousand metric tonnes,
2011-12,May,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",673.25,quantity in thousand metric tonnes,
2011-12,May,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",600.05,quantity in thousand metric tonnes,
2011-12,May,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",240,quantity in thousand metric tonnes,
2011-12,May,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2741,quantity in thousand metric tonnes,
2011-12,May,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",840.85,quantity in thousand metric tonnes,
2011-12,May,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",14.7,quantity in thousand metric tonnes,
2011-12,May,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",6.79,quantity in thousand metric tonnes,
2011-12,May,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1129.7,quantity in thousand metric tonnes,
2011-12,May,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1190.49,quantity in thousand metric tonnes,
2011-12,April,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1292.71,quantity in thousand metric tonnes,
2011-12,April,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",704.5,quantity in thousand metric tonnes,
2011-12,April,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",97.7,quantity in thousand metric tonnes,
2011-12,April,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",524.94,quantity in thousand metric tonnes,
2011-12,April,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",212.52,quantity in thousand metric tonnes,
2011-12,April,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",744.73,quantity in thousand metric tonnes,
2011-12,April,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1225.12,quantity in thousand metric tonnes,
2011-12,April,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",895.98,quantity in thousand metric tonnes,
2011-12,April,Bharat Petroleum Corporation Ltd,BORL-BINA,80.9,quantity in thousand metric tonnes,
2011-12,April,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",516.1,quantity in thousand metric tonnes,
2011-12,April,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",170.55,quantity in thousand metric tonnes,
2011-12,April,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",59.36,quantity in thousand metric tonnes,
2011-12,April,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",722.64,quantity in thousand metric tonnes,
2011-12,April,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1179.12,quantity in thousand metric tonnes,
2011-12,April,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",653.67,quantity in thousand metric tonnes,
2011-12,April,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",15.79,quantity in thousand metric tonnes,
2011-12,April,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",7.35,quantity in thousand metric tonnes,
2011-12,April,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",995.41,quantity in thousand metric tonnes,
2011-12,April,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2683.9,quantity in thousand metric tonnes,
2011-12,April,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2971,quantity in thousand metric tonnes,
2011-12,April,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1092.59,quantity in thousand metric tonnes,
2010-11,March,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",149.5,quantity in thousand metric tonnes,
2010-11,March,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1295.22,quantity in thousand metric tonnes,
2010-11,March,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",43.34,quantity in thousand metric tonnes,
2010-11,March,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",96.32,quantity in thousand metric tonnes,
2010-11,March,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",796.85,quantity in thousand metric tonnes,
2010-11,March,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",578.92,quantity in thousand metric tonnes,
2010-11,March,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",683.9,quantity in thousand metric tonnes,
2010-11,March,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1316.7,quantity in thousand metric tonnes,
2010-11,March,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",818.11,quantity in thousand metric tonnes,
2010-11,March,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",709.28,quantity in thousand metric tonnes,
2010-11,March,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1188.04,quantity in thousand metric tonnes,
2010-11,March,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",218,quantity in thousand metric tonnes,
2010-11,March,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",921.38,quantity in thousand metric tonnes,
2010-11,March,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1253.5,quantity in thousand metric tonnes,
2010-11,March,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2996,quantity in thousand metric tonnes,
2010-11,March,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2664,quantity in thousand metric tonnes,
2010-11,March,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",7.53,quantity in thousand metric tonnes,
2010-11,March,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",72.78,quantity in thousand metric tonnes,
2010-11,March,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",735.07,quantity in thousand metric tonnes,
2010-11,March,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1111.37,quantity in thousand metric tonnes,
2010-11,February,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",997.4,quantity in thousand metric tonnes,
2010-11,February,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2463,quantity in thousand metric tonnes,
2010-11,February,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2703,quantity in thousand metric tonnes,
2010-11,February,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1138.79,quantity in thousand metric tonnes,
2010-11,February,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1007.69,quantity in thousand metric tonnes,
2010-11,February,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1188.81,quantity in thousand metric tonnes,
